type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,3522,Polygon,4100,15699,4100,15799,4000,15799,4000,15699,4100,15699
Feature,True,3523,Polygon,4100,15799,4100,15899,4000,15899,4000,15799,4100,15799
Feature,True,3524,Polygon,4100,15899,4100,15999,4000,15999,4000,15899,4100,15899
Feature,True,3525,Polygon,4100,15999,4100,16099,4000,16099,4000,15999,4100,15999
Feature,True,3526,Polygon,4100,16099,4100,16199,4000,16199,4000,16099,4100,16099
Feature,True,3527,Polygon,4100,16199,4100,16299,4000,16299,4000,16199,4100,16199
Feature,True,3528,Polygon,4100,16299,4100,16399,4000,16399,4000,16299,4100,16299
Feature,True,3529,Polygon,4100,16399,4100,16499,4000,16499,4000,16399,4100,16399
Feature,True,3530,Polygon,4100,16499,4100,16599,4000,16599,4000,16499,4100,16499
Feature,True,3531,Polygon,4100,16599,4100,16699,4000,16699,4000,16599,4100,16599
Feature,True,3532,Polygon,4100,16699,4100,16799,4000,16799,4000,16699,4100,16699
Feature,True,3533,Polygon,4100,16799,4100,16899,4000,16899,4000,16799,4100,16799
Feature,True,3534,Polygon,4100,16899,4100,16999,4000,16999,4000,16899,4100,16899
Feature,True,3535,Polygon,4100,16999,4100,17099,4000,17099,4000,16999,4100,16999
Feature,True,3536,Polygon,4100,17099,4100,17199,4000,17199,4000,17099,4100,17099
Feature,True,3537,Polygon,4100,17199,4100,17299,4000,17299,4000,17199,4100,17199
Feature,True,3538,Polygon,4100,17299,4100,17399,4000,17399,4000,17299,4100,17299
Feature,True,3539,Polygon,4100,17399,4100,17499,4000,17499,4000,17399,4100,17399
Feature,True,3540,Polygon,4100,17499,4100,17599,4000,17599,4000,17499,4100,17499
Feature,True,3541,Polygon,4100,17599,4100,17699,4000,17699,4000,17599,4100,17599
Feature,True,3542,Polygon,4100,17699,4100,17799,4000,17799,4000,17699,4100,17699
Feature,True,3543,Polygon,4200,9899,4200,9999,4100,9999,4100,9899,4200,9899
Feature,True,3544,Polygon,4200,9999,4200,10099,4100,10099,4100,9999,4200,9999
Feature,True,3545,Polygon,4200,10099,4200,10199,4100,10199,4100,10099,4200,10099
Feature,True,3546,Polygon,4200,10199,4200,10299,4100,10299,4100,10199,4200,10199
Feature,True,3547,Polygon,4200,10299,4200,10399,4100,10399,4100,10299,4200,10299
Feature,True,3548,Polygon,4200,10399,4200,10499,4100,10499,4100,10399,4200,10399
Feature,True,3549,Polygon,4200,10499,4200,10599,4100,10599,4100,10499,4200,10499
Feature,True,3550,Polygon,4200,10599,4200,10699,4100,10699,4100,10599,4200,10599
Feature,True,3551,Polygon,4200,10699,4200,10799,4100,10799,4100,10699,4200,10699
Feature,True,3552,Polygon,4200,10799,4200,10899,4100,10899,4100,10799,4200,10799
Feature,True,3553,Polygon,4200,10899,4200,10999,4100,10999,4100,10899,4200,10899
Feature,True,3554,Polygon,4200,10999,4200,11099,4100,11099,4100,10999,4200,10999
Feature,True,3555,Polygon,4200,11099,4200,11199,4100,11199,4100,11099,4200,11099
Feature,True,3556,Polygon,4200,11199,4200,11299,4100,11299,4100,11199,4200,11199
Feature,True,3557,Polygon,4200,11299,4200,11399,4100,11399,4100,11299,4200,11299
Feature,True,3558,Polygon,4200,11399,4200,11499,4100,11499,4100,11399,4200,11399
Feature,True,3559,Polygon,4200,11499,4200,11599,4100,11599,4100,11499,4200,11499
Feature,True,3560,Polygon,4200,11599,4200,11699,4100,11699,4100,11599,4200,11599
Feature,True,3561,Polygon,4200,11699,4200,11799,4100,11799,4100,11699,4200,11699
Feature,True,3562,Polygon,4200,11799,4200,11899,4100,11899,4100,11799,4200,11799
Feature,True,3563,Polygon,4200,11899,4200,11999,4100,11999,4100,11899,4200,11899
Feature,True,3564,Polygon,4200,11999,4200,12099,4100,12099,4100,11999,4200,11999
Feature,True,3565,Polygon,4200,12099,4200,12199,4100,12199,4100,12099,4200,12099
Feature,True,3566,Polygon,4200,12199,4200,12299,4100,12299,4100,12199,4200,12199
Feature,True,3567,Polygon,4200,12299,4200,12399,4100,12399,4100,12299,4200,12299
Feature,True,3568,Polygon,4200,12399,4200,12499,4100,12499,4100,12399,4200,12399
Feature,True,3569,Polygon,4200,12499,4200,12599,4100,12599,4100,12499,4200,12499
Feature,True,3570,Polygon,4200,12599,4200,12699,4100,12699,4100,12599,4200,12599
Feature,True,3571,Polygon,4200,12699,4200,12799,4100,12799,4100,12699,4200,12699
Feature,True,3572,Polygon,4200,12799,4200,12899,4100,12899,4100,12799,4200,12799
Feature,True,3573,Polygon,4200,12899,4200,12999,4100,12999,4100,12899,4200,12899
Feature,True,3574,Polygon,4200,12999,4200,13099,4100,13099,4100,12999,4200,12999
Feature,True,3575,Polygon,4200,13099,4200,13199,4100,13199,4100,13099,4200,13099
Feature,True,3576,Polygon,4200,13199,4200,13299,4100,13299,4100,13199,4200,13199
Feature,True,3577,Polygon,4200,13299,4200,13399,4100,13399,4100,13299,4200,13299
Feature,True,3578,Polygon,4200,13399,4200,13499,4100,13499,4100,13399,4200,13399
Feature,True,3579,Polygon,4200,13499,4200,13599,4100,13599,4100,13499,4200,13499
Feature,True,3580,Polygon,4200,13599,4200,13699,4100,13699,4100,13599,4200,13599
Feature,True,3581,Polygon,4200,13699,4200,13799,4100,13799,4100,13699,4200,13699
Feature,True,3582,Polygon,4200,13799,4200,13899,4100,13899,4100,13799,4200,13799
Feature,True,3583,Polygon,4200,13899,4200,13999,4100,13999,4100,13899,4200,13899
Feature,True,3584,Polygon,4200,13999,4200,14099,4100,14099,4100,13999,4200,13999
Feature,True,3585,Polygon,4200,14099,4200,14199,4100,14199,4100,14099,4200,14099
Feature,True,3586,Polygon,4200,14199,4200,14299,4100,14299,4100,14199,4200,14199
Feature,True,3587,Polygon,4200,14299,4200,14399,4100,14399,4100,14299,4200,14299
Feature,True,3588,Polygon,4200,14399,4200,14499,4100,14499,4100,14399,4200,14399
Feature,True,3589,Polygon,4200,14499,4200,14599,4100,14599,4100,14499,4200,14499
Feature,True,3590,Polygon,4200,14599,4200,14699,4100,14699,4100,14599,4200,14599
Feature,True,3591,Polygon,4200,14699,4200,14799,4100,14799,4100,14699,4200,14699
Feature,True,3592,Polygon,4200,14799,4200,14899,4100,14899,4100,14799,4200,14799
Feature,True,3593,Polygon,4200,14899,4200,14999,4100,14999,4100,14899,4200,14899
Feature,True,3594,Polygon,4200,14999,4200,15099,4100,15099,4100,14999,4200,14999
Feature,True,3595,Polygon,4200,15099,4200,15199,4100,15199,4100,15099,4200,15099
Feature,True,3596,Polygon,4200,15199,4200,15299,4100,15299,4100,15199,4200,15199
Feature,True,3597,Polygon,4200,15299,4200,15399,4100,15399,4100,15299,4200,15299
Feature,True,3598,Polygon,4200,15399,4200,15499,4100,15499,4100,15399,4200,15399
Feature,True,3599,Polygon,4200,15499,4200,15599,4100,15599,4100,15499,4200,15499
Feature,True,3600,Polygon,4200,15599,4200,15699,4100,15699,4100,15599,4200,15599
Feature,True,3601,Polygon,4200,15699,4200,15799,4100,15799,4100,15699,4200,15699
Feature,True,3602,Polygon,4200,15799,4200,15899,4100,15899,4100,15799,4200,15799
Feature,True,3603,Polygon,4200,15899,4200,15999,4100,15999,4100,15899,4200,15899
Feature,True,3604,Polygon,4200,15999,4200,16099,4100,16099,4100,15999,4200,15999
Feature,True,3605,Polygon,4200,16099,4200,16199,4100,16199,4100,16099,4200,16099
Feature,True,3606,Polygon,4200,16199,4200,16299,4100,16299,4100,16199,4200,16199
Feature,True,3607,Polygon,4200,16299,4200,16399,4100,16399,4100,16299,4200,16299
Feature,True,3608,Polygon,4200,16399,4200,16499,4100,16499,4100,16399,4200,16399
Feature,True,3609,Polygon,4200,16499,4200,16599,4100,16599,4100,16499,4200,16499
Feature,True,3610,Polygon,4200,16599,4200,16699,4100,16699,4100,16599,4200,16599
Feature,True,3611,Polygon,4200,16699,4200,16799,4100,16799,4100,16699,4200,16699
Feature,True,3612,Polygon,4200,16799,4200,16899,4100,16899,4100,16799,4200,16799
Feature,True,3613,Polygon,4200,16899,4200,16999,4100,16999,4100,16899,4200,16899
Feature,True,3614,Polygon,4200,16999,4200,17099,4100,17099,4100,16999,4200,16999
Feature,True,3615,Polygon,4200,17099,4200,17199,4100,17199,4100,17099,4200,17099
Feature,True,3616,Polygon,4200,17199,4200,17299,4100,17299,4100,17199,4200,17199
Feature,True,3617,Polygon,4200,17299,4200,17399,4100,17399,4100,17299,4200,17299
Feature,True,3618,Polygon,4200,17399,4200,17499,4100,17499,4100,17399,4200,17399
Feature,True,3619,Polygon,4200,17499,4200,17599,4100,17599,4100,17499,4200,17499
Feature,True,3620,Polygon,4200,17599,4200,17699,4100,17699,4100,17599,4200,17599
Feature,True,3621,Polygon,4200,17699,4200,17799,4100,17799,4100,17699,4200,17699
Feature,True,3622,Polygon,4200,17799,4200,17899,4100,17899,4100,17799,4200,17799
Feature,True,3623,Polygon,4300,9899,4300,9999,4200,9999,4200,9899,4300,9899
Feature,True,3624,Polygon,4300,9999,4300,10099,4200,10099,4200,9999,4300,9999
Feature,True,3625,Polygon,4300,10099,4300,10199,4200,10199,4200,10099,4300,10099
Feature,True,3626,Polygon,4300,10199,4300,10299,4200,10299,4200,10199,4300,10199
Feature,True,3627,Polygon,4300,10299,4300,10399,4200,10399,4200,10299,4300,10299
Feature,True,3628,Polygon,4300,10399,4300,10499,4200,10499,4200,10399,4300,10399
Feature,True,3629,Polygon,4300,10499,4300,10599,4200,10599,4200,10499,4300,10499
Feature,True,3630,Polygon,4300,10599,4300,10699,4200,10699,4200,10599,4300,10599
Feature,True,3631,Polygon,4300,10699,4300,10799,4200,10799,4200,10699,4300,10699
Feature,True,3632,Polygon,4300,10799,4300,10899,4200,10899,4200,10799,4300,10799
Feature,True,3633,Polygon,4300,10899,4300,10999,4200,10999,4200,10899,4300,10899
Feature,True,3634,Polygon,4300,10999,4300,11099,4200,11099,4200,10999,4300,10999
Feature,True,3635,Polygon,4300,11099,4300,11199,4200,11199,4200,11099,4300,11099
Feature,True,3636,Polygon,4300,11199,4300,11299,4200,11299,4200,11199,4300,11199
Feature,True,3637,Polygon,4300,11299,4300,11399,4200,11399,4200,11299,4300,11299
Feature,True,3638,Polygon,4300,11399,4300,11499,4200,11499,4200,11399,4300,11399
Feature,True,3639,Polygon,4300,11499,4300,11599,4200,11599,4200,11499,4300,11499
Feature,True,3640,Polygon,4300,11599,4300,11699,4200,11699,4200,11599,4300,11599
Feature,True,3641,Polygon,4300,11699,4300,11799,4200,11799,4200,11699,4300,11699
Feature,True,3642,Polygon,4300,11799,4300,11899,4200,11899,4200,11799,4300,11799
Feature,True,3643,Polygon,4300,11899,4300,11999,4200,11999,4200,11899,4300,11899
Feature,True,3644,Polygon,4300,11999,4300,12099,4200,12099,4200,11999,4300,11999
Feature,True,3645,Polygon,4300,12099,4300,12199,4200,12199,4200,12099,4300,12099
Feature,True,3646,Polygon,4300,12199,4300,12299,4200,12299,4200,12199,4300,12199
Feature,True,3647,Polygon,4300,12299,4300,12399,4200,12399,4200,12299,4300,12299
Feature,True,3648,Polygon,4300,12399,4300,12499,4200,12499,4200,12399,4300,12399
Feature,True,3649,Polygon,4300,12499,4300,12599,4200,12599,4200,12499,4300,12499
Feature,True,3650,Polygon,4300,12599,4300,12699,4200,12699,4200,12599,4300,12599
Feature,True,3651,Polygon,4300,12699,4300,12799,4200,12799,4200,12699,4300,12699
Feature,True,3652,Polygon,4300,12799,4300,12899,4200,12899,4200,12799,4300,12799
Feature,True,3653,Polygon,4300,12899,4300,12999,4200,12999,4200,12899,4300,12899
Feature,True,3654,Polygon,4300,12999,4300,13099,4200,13099,4200,12999,4300,12999
Feature,True,3655,Polygon,4300,13099,4300,13199,4200,13199,4200,13099,4300,13099
Feature,True,3656,Polygon,4300,13199,4300,13299,4200,13299,4200,13199,4300,13199
Feature,True,3657,Polygon,4300,13299,4300,13399,4200,13399,4200,13299,4300,13299
Feature,True,3658,Polygon,4300,13399,4300,13499,4200,13499,4200,13399,4300,13399
Feature,True,3659,Polygon,4300,13499,4300,13599,4200,13599,4200,13499,4300,13499
Feature,True,3660,Polygon,4300,13599,4300,13699,4200,13699,4200,13599,4300,13599
Feature,True,3661,Polygon,4300,13699,4300,13799,4200,13799,4200,13699,4300,13699
Feature,True,3662,Polygon,4300,13799,4300,13899,4200,13899,4200,13799,4300,13799
Feature,True,3663,Polygon,4300,13899,4300,13999,4200,13999,4200,13899,4300,13899
Feature,True,3664,Polygon,4300,13999,4300,14099,4200,14099,4200,13999,4300,13999
Feature,True,3665,Polygon,4300,14099,4300,14199,4200,14199,4200,14099,4300,14099
Feature,True,3666,Polygon,4300,14199,4300,14299,4200,14299,4200,14199,4300,14199
Feature,True,3667,Polygon,4300,14299,4300,14399,4200,14399,4200,14299,4300,14299
Feature,True,3668,Polygon,4300,14399,4300,14499,4200,14499,4200,14399,4300,14399
Feature,True,3669,Polygon,4300,14499,4300,14599,4200,14599,4200,14499,4300,14499
Feature,True,3670,Polygon,4300,14599,4300,14699,4200,14699,4200,14599,4300,14599
Feature,True,3671,Polygon,4300,14699,4300,14799,4200,14799,4200,14699,4300,14699
Feature,True,3672,Polygon,4300,14799,4300,14899,4200,14899,4200,14799,4300,14799
Feature,True,3673,Polygon,4300,14899,4300,14999,4200,14999,4200,14899,4300,14899
Feature,True,3674,Polygon,4300,14999,4300,15099,4200,15099,4200,14999,4300,14999
Feature,True,3675,Polygon,4300,15099,4300,15199,4200,15199,4200,15099,4300,15099
Feature,True,3676,Polygon,4300,15199,4300,15299,4200,15299,4200,15199,4300,15199
Feature,True,3677,Polygon,4300,15299,4300,15399,4200,15399,4200,15299,4300,15299
Feature,True,3678,Polygon,4300,15399,4300,15499,4200,15499,4200,15399,4300,15399
Feature,True,3679,Polygon,4300,15499,4300,15599,4200,15599,4200,15499,4300,15499
Feature,True,3680,Polygon,4300,15599,4300,15699,4200,15699,4200,15599,4300,15599
Feature,True,3681,Polygon,4300,15699,4300,15799,4200,15799,4200,15699,4300,15699
Feature,True,3682,Polygon,4300,15799,4300,15899,4200,15899,4200,15799,4300,15799
Feature,True,3683,Polygon,4300,15899,4300,15999,4200,15999,4200,15899,4300,15899
Feature,True,3684,Polygon,4300,15999,4300,16099,4200,16099,4200,15999,4300,15999
Feature,True,3685,Polygon,4300,16099,4300,16199,4200,16199,4200,16099,4300,16099
Feature,True,3686,Polygon,4300,16199,4300,16299,4200,16299,4200,16199,4300,16199
Feature,True,3687,Polygon,4300,16299,4300,16399,4200,16399,4200,16299,4300,16299
Feature,True,3688,Polygon,4300,16399,4300,16499,4200,16499,4200,16399,4300,16399
Feature,True,3689,Polygon,4300,16499,4300,16599,4200,16599,4200,16499,4300,16499
Feature,True,3690,Polygon,4300,16599,4300,16699,4200,16699,4200,16599,4300,16599
Feature,True,3691,Polygon,4300,16699,4300,16799,4200,16799,4200,16699,4300,16699
Feature,True,3692,Polygon,4300,16799,4300,16899,4200,16899,4200,16799,4300,16799
Feature,True,3693,Polygon,4300,16899,4300,16999,4200,16999,4200,16899,4300,16899
Feature,True,3694,Polygon,4300,16999,4300,17099,4200,17099,4200,16999,4300,16999
Feature,True,3695,Polygon,4300,17099,4300,17199,4200,17199,4200,17099,4300,17099
Feature,True,3696,Polygon,4300,17199,4300,17299,4200,17299,4200,17199,4300,17199
Feature,True,3697,Polygon,4300,17299,4300,17399,4200,17399,4200,17299,4300,17299
Feature,True,3698,Polygon,4300,17399,4300,17499,4200,17499,4200,17399,4300,17399
Feature,True,3699,Polygon,4300,17499,4300,17599,4200,17599,4200,17499,4300,17499
Feature,True,3700,Polygon,4300,17599,4300,17699,4200,17699,4200,17599,4300,17599
Feature,True,3701,Polygon,4300,17699,4300,17799,4200,17799,4200,17699,4300,17699
Feature,True,3702,Polygon,4300,17799,4300,17899,4200,17899,4200,17799,4300,17799
Feature,True,3703,Polygon,4400,9899,4400,9999,4300,9999,4300,9899,4400,9899
Feature,True,3704,Polygon,4400,9999,4400,10099,4300,10099,4300,9999,4400,9999
Feature,True,3705,Polygon,4400,10099,4400,10199,4300,10199,4300,10099,4400,10099
Feature,True,3706,Polygon,4400,10199,4400,10299,4300,10299,4300,10199,4400,10199
Feature,True,3707,Polygon,4400,10299,4400,10399,4300,10399,4300,10299,4400,10299
Feature,True,3708,Polygon,4400,10399,4400,10499,4300,10499,4300,10399,4400,10399
Feature,True,3709,Polygon,4400,10499,4400,10599,4300,10599,4300,10499,4400,10499
Feature,True,3710,Polygon,4400,10599,4400,10699,4300,10699,4300,10599,4400,10599
Feature,True,3711,Polygon,4400,10699,4400,10799,4300,10799,4300,10699,4400,10699
Feature,True,3712,Polygon,4400,10799,4400,10899,4300,10899,4300,10799,4400,10799
Feature,True,3713,Polygon,4400,10899,4400,10999,4300,10999,4300,10899,4400,10899
Feature,True,3714,Polygon,4400,10999,4400,11099,4300,11099,4300,10999,4400,10999
Feature,True,3715,Polygon,4400,11099,4400,11199,4300,11199,4300,11099,4400,11099
Feature,True,3716,Polygon,4400,11199,4400,11299,4300,11299,4300,11199,4400,11199
Feature,True,3717,Polygon,4400,11299,4400,11399,4300,11399,4300,11299,4400,11299
Feature,True,3718,Polygon,4400,11399,4400,11499,4300,11499,4300,11399,4400,11399
Feature,True,3719,Polygon,4400,11499,4400,11599,4300,11599,4300,11499,4400,11499
Feature,True,3720,Polygon,4400,11599,4400,11699,4300,11699,4300,11599,4400,11599
Feature,True,3721,Polygon,4400,11699,4400,11799,4300,11799,4300,11699,4400,11699
Feature,True,3722,Polygon,4400,11799,4400,11899,4300,11899,4300,11799,4400,11799
Feature,True,3723,Polygon,4400,11899,4400,11999,4300,11999,4300,11899,4400,11899
Feature,True,3724,Polygon,4400,11999,4400,12099,4300,12099,4300,11999,4400,11999
Feature,True,3725,Polygon,4400,12099,4400,12199,4300,12199,4300,12099,4400,12099
Feature,True,3726,Polygon,4400,12199,4400,12299,4300,12299,4300,12199,4400,12199
Feature,True,3727,Polygon,4400,12299,4400,12399,4300,12399,4300,12299,4400,12299
Feature,True,3728,Polygon,4400,12399,4400,12499,4300,12499,4300,12399,4400,12399
Feature,True,3729,Polygon,4400,12499,4400,12599,4300,12599,4300,12499,4400,12499
Feature,True,3730,Polygon,4400,12599,4400,12699,4300,12699,4300,12599,4400,12599
Feature,True,3731,Polygon,4400,12699,4400,12799,4300,12799,4300,12699,4400,12699
Feature,True,3732,Polygon,4400,12799,4400,12899,4300,12899,4300,12799,4400,12799
Feature,True,3733,Polygon,4400,12899,4400,12999,4300,12999,4300,12899,4400,12899
Feature,True,3734,Polygon,4400,12999,4400,13099,4300,13099,4300,12999,4400,12999
Feature,True,3735,Polygon,4400,13099,4400,13199,4300,13199,4300,13099,4400,13099
Feature,True,3736,Polygon,4400,13199,4400,13299,4300,13299,4300,13199,4400,13199
Feature,True,3737,Polygon,4400,13299,4400,13399,4300,13399,4300,13299,4400,13299
Feature,True,3738,Polygon,4400,13399,4400,13499,4300,13499,4300,13399,4400,13399
Feature,True,3739,Polygon,4400,13499,4400,13599,4300,13599,4300,13499,4400,13499
Feature,True,3740,Polygon,4400,13599,4400,13699,4300,13699,4300,13599,4400,13599
Feature,True,3741,Polygon,4400,13699,4400,13799,4300,13799,4300,13699,4400,13699
Feature,True,3742,Polygon,4400,13799,4400,13899,4300,13899,4300,13799,4400,13799
Feature,True,3743,Polygon,4400,13899,4400,13999,4300,13999,4300,13899,4400,13899
Feature,True,3744,Polygon,4400,13999,4400,14099,4300,14099,4300,13999,4400,13999
Feature,True,3745,Polygon,4400,14099,4400,14199,4300,14199,4300,14099,4400,14099
Feature,True,3746,Polygon,4400,14199,4400,14299,4300,14299,4300,14199,4400,14199
Feature,True,3747,Polygon,4400,14299,4400,14399,4300,14399,4300,14299,4400,14299
Feature,True,3748,Polygon,4400,14399,4400,14499,4300,14499,4300,14399,4400,14399
Feature,True,3749,Polygon,4400,14499,4400,14599,4300,14599,4300,14499,4400,14499
Feature,True,3750,Polygon,4400,14599,4400,14699,4300,14699,4300,14599,4400,14599
Feature,True,3751,Polygon,4400,14699,4400,14799,4300,14799,4300,14699,4400,14699
Feature,True,3752,Polygon,4400,14799,4400,14899,4300,14899,4300,14799,4400,14799
Feature,True,3753,Polygon,4400,14899,4400,14999,4300,14999,4300,14899,4400,14899
Feature,True,3754,Polygon,4400,14999,4400,15099,4300,15099,4300,14999,4400,14999
Feature,True,3755,Polygon,4400,15099,4400,15199,4300,15199,4300,15099,4400,15099
Feature,True,3756,Polygon,4400,15199,4400,15299,4300,15299,4300,15199,4400,15199
Feature,True,3757,Polygon,4400,15299,4400,15399,4300,15399,4300,15299,4400,15299
Feature,True,3758,Polygon,4400,15399,4400,15499,4300,15499,4300,15399,4400,15399
Feature,True,3759,Polygon,4400,15499,4400,15599,4300,15599,4300,15499,4400,15499
Feature,True,3760,Polygon,4400,15599,4400,15699,4300,15699,4300,15599,4400,15599
Feature,True,3761,Polygon,4400,15699,4400,15799,4300,15799,4300,15699,4400,15699
Feature,True,3762,Polygon,4400,15799,4400,15899,4300,15899,4300,15799,4400,15799
Feature,True,3763,Polygon,4400,15899,4400,15999,4300,15999,4300,15899,4400,15899
Feature,True,3764,Polygon,4400,15999,4400,16099,4300,16099,4300,15999,4400,15999
Feature,True,3765,Polygon,4400,16099,4400,16199,4300,16199,4300,16099,4400,16099
Feature,True,3766,Polygon,4400,16199,4400,16299,4300,16299,4300,16199,4400,16199
Feature,True,3767,Polygon,4400,16299,4400,16399,4300,16399,4300,16299,4400,16299
Feature,True,3768,Polygon,4400,16399,4400,16499,4300,16499,4300,16399,4400,16399
Feature,True,3769,Polygon,4400,16499,4400,16599,4300,16599,4300,16499,4400,16499
Feature,True,3770,Polygon,4400,16599,4400,16699,4300,16699,4300,16599,4400,16599
Feature,True,3771,Polygon,4400,16699,4400,16799,4300,16799,4300,16699,4400,16699
Feature,True,3772,Polygon,4400,16799,4400,16899,4300,16899,4300,16799,4400,16799
Feature,True,3773,Polygon,4400,16899,4400,16999,4300,16999,4300,16899,4400,16899
Feature,True,3774,Polygon,4400,16999,4400,17099,4300,17099,4300,16999,4400,16999
Feature,True,3775,Polygon,4400,17099,4400,17199,4300,17199,4300,17099,4400,17099
Feature,True,3776,Polygon,4400,17199,4400,17299,4300,17299,4300,17199,4400,17199
Feature,True,3777,Polygon,4400,17299,4400,17399,4300,17399,4300,17299,4400,17299
Feature,True,3778,Polygon,4400,17399,4400,17499,4300,17499,4300,17399,4400,17399
Feature,True,3779,Polygon,4400,17499,4400,17599,4300,17599,4300,17499,4400,17499
Feature,True,3780,Polygon,4400,17599,4400,17699,4300,17699,4300,17599,4400,17599
Feature,True,3781,Polygon,4400,17699,4400,17799,4300,17799,4300,17699,4400,17699
Feature,True,3782,Polygon,4400,17799,4400,17899,4300,17899,4300,17799,4400,17799
Feature,True,3783,Polygon,4400,17899,4400,17999,4300,17999,4300,17899,4400,17899
Feature,True,3784,Polygon,4500,9899,4500,9999,4400,9999,4400,9899,4500,9899
Feature,True,3785,Polygon,4500,9999,4500,10099,4400,10099,4400,9999,4500,9999
Feature,True,3786,Polygon,4500,10099,4500,10199,4400,10199,4400,10099,4500,10099
Feature,True,3787,Polygon,4500,10199,4500,10299,4400,10299,4400,10199,4500,10199
Feature,True,3788,Polygon,4500,10299,4500,10399,4400,10399,4400,10299,4500,10299
Feature,True,3789,Polygon,4500,10399,4500,10499,4400,10499,4400,10399,4500,10399
Feature,True,3790,Polygon,4500,10499,4500,10599,4400,10599,4400,10499,4500,10499
Feature,True,3791,Polygon,4500,10599,4500,10699,4400,10699,4400,10599,4500,10599
Feature,True,3792,Polygon,4500,10699,4500,10799,4400,10799,4400,10699,4500,10699
Feature,True,3793,Polygon,4500,10799,4500,10899,4400,10899,4400,10799,4500,10799
Feature,True,3794,Polygon,4500,10899,4500,10999,4400,10999,4400,10899,4500,10899
Feature,True,3795,Polygon,4500,10999,4500,11099,4400,11099,4400,10999,4500,10999
Feature,True,3796,Polygon,4500,11099,4500,11199,4400,11199,4400,11099,4500,11099
Feature,True,3797,Polygon,4500,11199,4500,11299,4400,11299,4400,11199,4500,11199
Feature,True,3798,Polygon,4500,11299,4500,11399,4400,11399,4400,11299,4500,11299
Feature,True,3799,Polygon,4500,11399,4500,11499,4400,11499,4400,11399,4500,11399
Feature,True,3800,Polygon,4500,11499,4500,11599,4400,11599,4400,11499,4500,11499
Feature,True,3801,Polygon,4500,11599,4500,11699,4400,11699,4400,11599,4500,11599
Feature,True,3802,Polygon,4500,11699,4500,11799,4400,11799,4400,11699,4500,11699
Feature,True,3803,Polygon,4500,11799,4500,11899,4400,11899,4400,11799,4500,11799
Feature,True,3804,Polygon,4500,11899,4500,11999,4400,11999,4400,11899,4500,11899
Feature,True,3805,Polygon,4500,11999,4500,12099,4400,12099,4400,11999,4500,11999
Feature,True,3806,Polygon,4500,12099,4500,12199,4400,12199,4400,12099,4500,12099
Feature,True,3807,Polygon,4500,12199,4500,12299,4400,12299,4400,12199,4500,12199
Feature,True,3808,Polygon,4500,12299,4500,12399,4400,12399,4400,12299,4500,12299
Feature,True,3809,Polygon,4500,12399,4500,12499,4400,12499,4400,12399,4500,12399
Feature,True,3810,Polygon,4500,12499,4500,12599,4400,12599,4400,12499,4500,12499
Feature,True,3811,Polygon,4500,12599,4500,12699,4400,12699,4400,12599,4500,12599
Feature,True,3812,Polygon,4500,12699,4500,12799,4400,12799,4400,12699,4500,12699
Feature,True,3813,Polygon,4500,12799,4500,12899,4400,12899,4400,12799,4500,12799
Feature,True,3814,Polygon,4500,12899,4500,12999,4400,12999,4400,12899,4500,12899
Feature,True,3815,Polygon,4500,12999,4500,13099,4400,13099,4400,12999,4500,12999
Feature,True,3816,Polygon,4500,13099,4500,13199,4400,13199,4400,13099,4500,13099
Feature,True,3817,Polygon,4500,13199,4500,13299,4400,13299,4400,13199,4500,13199
Feature,True,3818,Polygon,4500,13299,4500,13399,4400,13399,4400,13299,4500,13299
Feature,True,3819,Polygon,4500,13399,4500,13499,4400,13499,4400,13399,4500,13399
Feature,True,3820,Polygon,4500,13499,4500,13599,4400,13599,4400,13499,4500,13499
Feature,True,3821,Polygon,4500,13599,4500,13699,4400,13699,4400,13599,4500,13599
Feature,True,3822,Polygon,4500,13699,4500,13799,4400,13799,4400,13699,4500,13699
Feature,True,3823,Polygon,4500,13799,4500,13899,4400,13899,4400,13799,4500,13799
Feature,True,3824,Polygon,4500,13899,4500,13999,4400,13999,4400,13899,4500,13899
Feature,True,3825,Polygon,4500,13999,4500,14099,4400,14099,4400,13999,4500,13999
Feature,True,3826,Polygon,4500,14099,4500,14199,4400,14199,4400,14099,4500,14099
Feature,True,3827,Polygon,4500,14199,4500,14299,4400,14299,4400,14199,4500,14199
Feature,True,3828,Polygon,4500,14299,4500,14399,4400,14399,4400,14299,4500,14299
Feature,True,3829,Polygon,4500,14399,4500,14499,4400,14499,4400,14399,4500,14399
Feature,True,3830,Polygon,4500,14499,4500,14599,4400,14599,4400,14499,4500,14499
Feature,True,3831,Polygon,4500,14599,4500,14699,4400,14699,4400,14599,4500,14599
Feature,True,3832,Polygon,4500,14699,4500,14799,4400,14799,4400,14699,4500,14699
Feature,True,3833,Polygon,4500,14799,4500,14899,4400,14899,4400,14799,4500,14799
Feature,True,3834,Polygon,4500,14899,4500,14999,4400,14999,4400,14899,4500,14899
Feature,True,3835,Polygon,4500,14999,4500,15099,4400,15099,4400,14999,4500,14999
Feature,True,3836,Polygon,4500,15099,4500,15199,4400,15199,4400,15099,4500,15099
Feature,True,3837,Polygon,4500,15199,4500,15299,4400,15299,4400,15199,4500,15199
